label,binlabel,pixel117,pixel125,pixel143,pixel154,pixel263,pixel279,pixel289,pixel291,pixel295,pixel334,pixel354,pixel380,pixel381,pixel403,pixel408,pixel409,pixel436,pixel449,pixel459,pixel474,pixel480,pixel481,pixel482,pixel492,pixel503,pixel511,pixel528,pixel537,pixel555,pixel584,pixel593,pixel596,pixel598,pixel614,pixel622,pixel642,pixel670,pixel695,pixel706,pixel708,pixel709,pixel710,pixel712,pixel713,pixel714,pixel715,pixel716,pixel717,pixel718,pixel719,pixel720,pixel721,pixel722,pixel723,pixel724,pixel733,pixel745,pixel746,pixel748,pixel749,pixel750,pixel751
2,0,0,253,0,252,107,0,0,141,0,0,100,253,252,254,255,253,253,0,223,0,0,0,0,225,0,0,0,0,0,0,0,11,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,100,0,0,248,0,0,0,59,0,33,249,230,172,0,27,0,0,0,0,0,0,0,0,0,0,0,0,4,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,195,0,25,196,99,0,199,254,253,173,254,253,255,0,254,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,79,0,0,172,0,0,46,142,254,24,245,254,207,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,254,16,0,0,0,0,0,0,0,214,6,0,0,0,0
6,0,0,0,0,0,0,0,254,0,0,0,87,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,253,0,0,196,28,0,169,0,56,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,253,0,142,0,0,0,0,253,0,0,18,0,18,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,64,0,0,0,0,0,0,255,0,191,0,128,255,255,0,255,0,0,0,255,255,0,64,0,255,0,0,64,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,153,195,0,253,177,0,0,13,254,90,124,241,19,191,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,230,0,136,0,0,0,0,240,0,0,253,85,0,253,116,253,0,193,0,0,0,0,253,0,0,0,0,230,179,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,249,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,253,0,215,0,0,0,0,0,0,252,174,253,208,252,252,252,0,252,0,0,0,120,252,0,252,0,0,0,0,0,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,87,0,0,112,0,0,8,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,93,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,253,0,136,253,0,0,241,253,253,253,253,253,253,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,253,253,56,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,60,0,0,0,0,253,0,0,193,9,2,76,0,41,0,6,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,253,0,235,253,254,0,254,253,253,0,253,253,253,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,254,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,42,253,0,253,230,62,0,251,61,71,0,0,0,0,0,0,0,73,251,251,0,0,251,0,253,0,0,0,251,231,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,254,0,0,77,21,254,254,99,255,0,0,0,0,0,0,183,0,0,0,0,0,0,0,253,253,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,211,0,0,0,65,0,254,0,220,0,143,254,237,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,254,129,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,233,0,223,111,0,0,253,0,203,0,62,223,214,0,203,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,254,0,0,0,112,254,254,248,254,254,254,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,74,207,0,4,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,244,0,0,0,0,0,243,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,254,0,0,60,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,253,0,34,69,0,0,253,125,254,0,253,254,254,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,253,254,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,160,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,253,0,0,253,0,0,0,0,0,31,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,253,0,0,108,0,0,109,0,46,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,149,0,227,65,22,0,240,254,225,0,225,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,217,0,0,218,115,0,0,0,0,95,0,0,11,0,0,0,0,0,0,253,0,0,0,0,0,0,0,55,145,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,32,0,252,252,0,94,252,0,0,0,0,0,0,0,0,0,0,0,0,0,197,252,32,0,252,0,252,0,0,252,252,242,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,254,0,163,0,0,0,29,0,0,0,0,0,253,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,64,0,255,0,0,0,255,255,255,255,255,255,255,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,50,193,0,253,0,0,0,0,8,0,253,253,253,0,253,218,211,0,253,0,0,0,0,0,0,140,0,0,211,0,0,253,253,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,36,0,6,0,7,0,59,79,254,202,27,254,27,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,254,254,150,0,0,0,0,0,0,0,247,71,0,0,0,0
6,0,0,0,0,66,0,0,0,100,214,0,24,252,252,252,252,252,252,0,252,0,0,0,132,108,0,252,0,0,0,0,0,11,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,253,0,0,0,253,253,253,202,253,253,132,0,253,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,139,172,51,0,0,0,0,0,0,0,0,0,0,0
2,0,0,174,0,21,0,0,0,0,253,0,0,0,0,253,0,0,0,0,242,0,0,0,0,0,0,7,230,0,253,15,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,161,0,130,0,0,0,40,0,21,0,0,171,233,0,254,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,105,146,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,252,0,0,44,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,253,0,218,247,0,0,19,253,252,42,147,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,242,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,114,0,255,114,0,255,0,170,0,255,226,255,0,29,226,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,29,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,154,254,0,0,254,0,0,254,240,254,254,254,254,254,0,189,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,22,130,204,0,254,246,254,0,254,225,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,253,0,183,253,0,0,253,171,253,251,253,253,253,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,253,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,253,0,253,253,0,253,253,0,0,133,254,253,253,254,253,254,0,253,0,0,0,133,0,0,253,5,0,5,0,0,7,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,224,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,46,0,0,0,0,0,0,34,0,0,67,0,253,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,9,0,254,9,13,0,30,254,178,0,254,198,254,0,254,0,0,0,35,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,99,0,111,253,141,3,231,44,40,0,190,0,0,0,0,0,0,0,0,0,0,0,0,253,253,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,252,0,252,252,0,0,252,125,239,0,242,252,252,0,253,0,0,0,0,252,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,3,195,103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,32,0,253,253,0,234,253,0,0,253,0,130,0,0,95,0,0,0,0,0,0,54,0,0,253,0,0,0,0,0,253,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,72,254,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,148,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,57,0,243,252,0,21,223,0,0,90,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,169,0,0,169,0,0,62,121,15,157,0,0,18,0,253,0,0,0,0,122,0,203,0,0,0,0,0,239,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,252,0,0,82,213,0,0,253,91,0,254,151,253,0,253,0,0,0,0,131,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,89,0,253,253,0,213,253,0,0,253,253,253,253,252,245,164,0,213,0,0,8,116,100,0,193,0,218,0,0,211,253,253,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,252,0,44,2,0,0,0,0,0,252,81,253,32,229,252,252,0,242,0,0,0,0,201,0,79,0,0,37,0,11,252,225,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,150,0,119,252,119,27,231,0,46,0,253,0,0,0,0,0,0,0,0,0,0,0,0,252,252,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,252,0,253,253,0,0,0,0,0,0,0,0,0,0,21,0,0,253,252,16,0,252,0,209,0,0,0,252,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,64,0,251,0,0,0,0,253,0,0,121,0,0,63,0,62,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,241,0,249,236,0,252,82,0,0,252,255,253,0,253,167,185,0,0,0,0,0,0,0,0,18,0,0,76,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,218,253,0,253,253,2,0,13,251,84,233,46,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,149,0,252,0,0,0,0,228,0,0,210,22,0,98,0,119,0,0,0,0,0,0,252,0,0,0,222,0,0,101,253,252,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,111,253,0,253,240,0,0,162,0,42,1,1,113,150,0,253,0,0,0,0,253,0,225,0,0,0,0,0,254,254,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,5,0,253,193,0,237,5,0,0,132,253,214,0,166,29,23,0,231,0,0,0,0,12,0,0,0,0,0,0,0,253,253,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,250,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,253,0,214,253,0,0,253,253,253,11,253,211,235,0,253,0,0,0,0,39,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,79,0,0,88,179,254,250,243,152,0,254,0,0,0,0,0,0,0,0,0,0,0,0,72,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,248,0,0,202,19,0,26,0,2,0,25,0,0,0,0,0,0,0,0,0,0,0,0,8,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,252,0,0,252,39,27,97,0,15,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,174,0,0,0,0,0,218,219,253,0,240,185,253,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,64,0,0,0,0,0,255,0,0,0,0,191,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,196,0,0,254,239,61,0,0,0,32,0,0,0,0,213,0,0,0,0,4,0,61,0,0,0,0,0,165,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,3,0,0,120,51,0,253,236,253,1,253,253,253,0,0,0,0,0,0,91,0,65,0,0,0,0,0,0,247,0,0,0,0,0,90,239,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,255,0,128,191,191,0,255,191,255,0,255,255,255,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,239,253,0,0,0,0,0,254,189,248,113,253,253,254,0,188,0,0,0,0,0,0,136,0,253,0,0,239,53,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,145,0,228,49,0,0,253,248,253,0,253,253,227,0,254,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,195,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,254,0,213,179,0,0,213,97,229,18,254,254,254,0,254,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,37,0,252,253,253,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,252,112,0,0,0,0,0,0,0,0,71,0,0,0,0,0
4,0,0,0,0,0,252,0,21,252,175,0,71,255,253,252,253,252,253,0,252,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,251,0,251,251,0,0,186,112,251,0,244,251,251,0,253,0,0,0,71,251,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,94,95,181,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,171,46,0,254,0,0,0,0,0,0,146,86,16,253,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,81,163,0,0,253,120,102,253,145,254,0,253,0,0,0,55,245,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,171,0,0,0,0,0,0,254,73,87,199,0,66,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,29,0,255,255,0,0,255,0,0,0,0,57,0,141,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,74,0,75,0,0,0,0,197,0,0,254,85,0,254,153,255,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,253,0,67,252,0,0,253,252,253,32,253,253,253,0,194,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,229,239,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,251,0,254,79,174,0,202,184,254,0,184,254,254,0,97,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,70,253,122,0,0,0,0,0,70,253,137
6,0,0,0,0,225,210,0,0,254,0,0,0,0,0,76,0,0,139,0,5,0,0,0,0,86,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,210,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,192,93,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,19,254,0,17,253,0,0,254,254,254,55,223,48,62,0,253,0,0,0,0,254,0,0,0,0,0,0,0,208,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,18,0,0,0,0,254,0,0,30,0,2,0,0,0,0,250,0,0,0,0,98,0,0,254,0,211,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,201,0,253,0,0,0,0,149,0,108,254,105,31,213,26,26,0,253,0,0,0,0,0,0,0,18,0,195,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,237,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,198,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,254,0,254,233,56,0,0,172,32,195,254,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,189,254,254,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,192,245,0,8,217,0,0,0,195,128,254,254,254,135,0,72,0,0,0,0,0,0,98,0,82,0,0,127,129,254,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,253,0,18,253,191,0,173,253,253,211,253,253,253,0,233,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,218,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,253,0,0,134,0,0,29,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,6,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,122,0,253,0,0,0,0,248,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,186,181,0,0,253,0,0,0,0,0,2,0,0,0,0,0,0,0,0,213,108,0,253,0,97,0,0,0,253,253,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,192,39,0,254,5,247,0,0,0,0,254,170,20,254,0,254,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,170,0,226,0,0,114,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,33,0,254,225,0,4,254,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,57,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,239,0,56,253,253,0,0,153,0,0,128,0,186,0,253,0,0,0,48,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,22,0,253,253,0,253,252,0,0,0,0,0,0,0,0,0,0,0,0,0,161,252,0,0,252,0,151,0,0,78,252,252,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,232,62,0,10,0,252,0,0,63,0,125,238,154,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
